loggingTime(txt),loggingSample(N),identifierForVendor(txt),deviceID(txt),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationCourse(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),locationHeadingTimestamp_since1970(s),locationHeadingX(µT),locationHeadingY(µT),locationHeadingZ(µT),locationTrueHeading(°),locationMagneticHeading(°),locationHeadingAccuracy(°),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),gyroTimestamp_sinceReboot(s),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),IP_en0(txt),IP_pdp_ip0(txt),deviceOrientation(Z),batteryState(R),batteryLevel(Z),state(N)
2017-10-22 00:11:55.846 -0700,122,8F5CC02C-FFA6-461B-9E65-4628648E7CA4,my_iOS_device_1,1508656314.999682,37.77188893411101,-122.4193635677196,13.8161,1.41,264.375,4,30,-9999,1508656315.822952,36.93246459960938,8.12982177734375,16.62223815917969,325.8248596191406,312.3072509765625,16,59550.52098475,-0.070281982421875,-0.027618408203125,-1.055770874023438,59550.49102075001,-0.3003302687665249,0.009616142064058114,-0.6530859288556956,59550.50170175001,1.678425536364633,0.06953304229628211,-0.06730912572415286,-0.3751106560230255,0.04629597067832947,-0.7117352485656738,-0.2398671954870224,-0.1245398074388504,0.01290274411439896,XArbitraryCorrectedZVertical,-0.04831558093428612,-0.001815184135921299,0.7424653172492981,0.6681373715400696,0.0693197026848793,0.0672583132982254,-0.9953246116638184,31.13001441955566,28.44037628173828,-10.59988212585449,2,59547.35112575001,unknown,1,2017-10-22 00:11:52.671 -0700,null,0,0,0,0,null,192.168.1.111,0.0.0.0,5,1,0.73,0
2017-10-22 00:11:55.905 -0700,123,8F5CC02C-FFA6-461B-9E65-4628648E7CA4,my_iOS_device_1,1508656314.999682,37.77188893411101,-122.4193635677196,13.8161,1.41,264.375,4,30,-9999,1508656315.88205,42.99446105957031,4.459011077880859,14.13482666015625,326.8299255371094,313.3123168945312,16,59550.57973175,-0.1002044677734375,-0.058807373046875,-1.012985229492188,59550.55524275,0.2339275427787071,-0.1868124946696793,-0.1745992379105759,59550.56594175001,1.672870044212478,0.05854754230343245,-0.02103545388706406,0.06308505684137344,-0.06067495793104172,-0.6395752429962158,-0.01055803988128901,-0.1462017446756363,-0.2292902320623398,XArbitraryCorrectedZVertical,-0.02876933105289936,0.011809466406703,0.7416935563087463,0.6700175404548645,0.05850115418434143,0.02103390172123909,-0.998065710067749,30.8165397644043,28.17831230163574,-12.10841178894043,2,59547.35112575001,unknown,1,2017-10-22 00:11:52.671 -0700,null,0,0,0,0,null,192.168.1.111,0.0.0.0,5,1,0.73,0
2017-10-22 00:11:55.964 -0700,124,8F5CC02C-FFA6-461B-9E65-4628648E7CA4,my_iOS_device_1,1508656314.999682,37.77188893411101,-122.4193635677196,13.8161,1.41,264.375,4,30,-9999,1508656315.942842,45.26603698730469,3.001300811767578,12.62959289550781,328.0081787109375,314.4905700683594,16,59550.63848475,0.0879669189453125,0.00128173828125,-1.094436645507812,59550.61946975,0.1592186836670413,-0.01664821892241234,-0.3107400328354266,59550.63018075001,1.643731229380011,0.05306063720690386,-0.02157449588395645,-0.1356999129056931,-0.0816260501742363,-0.4065735638141632,0.1495675444602966,-0.00431513087823987,-0.03928321227431297,XArbitraryCorrectedZVertical,-0.02676969021558762,0.01016232278198004,0.7319221496582031,0.6807863712310791,0.05302340164780617,0.02157282270491123,-0.9983602166175842,29.88914108276367,29.07372665405273,-12.31452178955078,2,59547.35112575001,unknown,1,2017-10-22 00:11:52.671 -0700,null,0,0,0,0,null,192.168.1.111,0.0.0.0,5,1,0.73,0
2017-10-22 00:11:56.037 -0700,125,8F5CC02C-FFA6-461B-9E65-4628648E7CA4,my_iOS_device_1,1508656314.999682,37.77188893411101,-122.4193635677196,13.8161,1.41,264.375,4,30,-9999,1508656316.001605,44.35475158691406,3.730167388916016,11.77493286132812,329.650390625,316.1327819824219,16,59550.69722775,-0.0205535888671875,0.0110321044921875,-1.021087646484375,59550.68370875,0.05311035635501422,-0.1052768884197044,-0.6113818914494907,59550.69441975001,1.611426111734883,0.04247869462430851,-0.02949315217268951,0.06588803976774216,-0.799049973487854,-0.6036189198493958,0.05143987759947777,-0.05339939892292023,0.02944039367139339,XArbitraryCorrectedZVertical,-0.02552841044962406,0.004073319025337696,0.7208666801452637,0.6925914287567139,0.04244745150208473,0.02948887646198273,-0.9986634254455566,28.88174057006836,30.09313774108887,-12.26939010620117,2,59547.35112575001,unknown,1,2017-10-22 00:11:52.671 -0700,null,0,0,0,0,null,192.168.1.111,0.0.0.0,5,1,0.73,0
2017-10-22 00:11:56.081 -0700,126,8F5CC02C-FFA6-461B-9E65-4628648E7CA4,my_iOS_device_1,1508656314.999682,37.77188893411101,-122.4193635677196,13.8161,1.41,264.375,4,30,-9999,1508656316.062078,43.83969116210938,4.114479064941406,11.53253173828125,330.9721069335938,317.4544982910156,16,59550.75600175,-0.0036468505859375,-0.05194091796875,-1.042373657226562,59550.74794875,0.0587762315741578,-0.04401619386461163,0.08047966287775854,59550.72652475,1.599057527596579,0.02377742444644076,-0.02835825546999318,0.007894683629274368,0.5725565552711487,-0.2235852628946304,0.1073073744773865,-0.01738338731229305,-0.05717265978455544,XArbitraryCorrectedZVertical,-0.01840593479573727,-0.00187983363866806,0.7167874574661255,0.697046160697937,0.02376562543213367,0.0283544547855854,-0.9993153810501099,28.12165641784668,30.47937965393066,-13.05640316009521,2,59547.35112575001,unknown,1,2017-10-22 00:11:52.671 -0700,null,0,0,0,0,null,192.168.1.111,0.0.0.0,5,1,0.73,0
2017-10-22 00:11:56.140 -0700,127,8F5CC02C-FFA6-461B-9E65-4628648E7CA4,my_iOS_device_1,1508656314.999682,37.77188893411101,-122.4193635677196,13.8161,1.41,264.375,4,30,-9999,1508656316.121125,43.11329650878906,4.313255310058594,11.4942626953125,331.1389465332031,317.621337890625,16,59550.81474975,0.03826904296875,0.010894775390625,-1.049545288085938,59550.81215775001,0.1185532790859674,-0.1950419287541332,0.08626830982315478,59550.79076675,1.597806821318815,0.02759816718976989,-0.0291038878313292,-0.04279096052050591,0.2209353893995285,-0.001713565783575177,0.002797269262373447,-0.02014287188649178,-0.05796355754137039,XArbitraryCorrectedZVertical,-0.02003550156950951,-0.0008030025637708604,0.716307520866394,0.6974965333938599,0.02758297882974148,0.02909977920353413,-0.9991958737373352,28.12114906311035,30.55417633056641,-12.88150882720947,2,59547.35112575001,unknown,1,2017-10-22 00:11:52.671 -0700,null,0,0,0,0,null,192.168.1.111,0.0.0.0,5,1,0.73,0
2017-10-22 00:11:56.198 -0700,128,8F5CC02C-FFA6-461B-9E65-4628648E7CA4,my_iOS_device_1,1508656314.999682,37.77188893411101,-122.4193635677196,13.8161,1.41,264.375,4,30,-9999,1508656316.180451,42.91520690917969,4.300006866455078,11.09880065917969,331.1167907714844,317.5991821289062,16,59550.87349375,0.048583984375,0.0098114013671875,-1.037872314453125,59550.84429275,0.08226611133698369,0.06321225900190278,0.07834007925798889,59550.85500375,1.598227204745359,0.02629929650640975,-0.02901370727124884,0.0140784727409482,-0.05277977883815765,0.006870142184197903,-0.009637857787311077,-0.02121239528059959,-0.02002312056720257,XArbitraryCorrectedZVertical,-0.01953860558569431,-0.001227776170708239,0.7164678573608398,0.6973453760147095,0.02628519758582115,0.02900963649153709,-0.9992334842681885,28.1346321105957,30.54648399353027,-12.87030601501465,2,59547.35112575001,unknown,1,2017-10-22 00:11:52.671 -0700,null,0,0,0,0,null,192.168.1.111,0.0.0.0,5,1,0.73,0
2017-10-22 00:11:56.275 -0700,129,8F5CC02C-FFA6-461B-9E65-4628648E7CA4,my_iOS_device_1,1508656314.999682,37.77188893411101,-122.4193635677196,13.8161,1.41,264.375,4,30,-9999,1508656316.269917,42.79634094238281,5.108375549316406,10.9840087890625,331.0714721679688,317.5538635253906,16,59550.93226775,0.0305023193359375,-0.001739501953125,-1.040451049804688,59550.90853175001,0.09421065514209809,-0.03890878352605767,0.08368557619799594,59550.91921275001,1.598755257506776,0.02642505211669878,-0.02532653719576368,-0.00407852279022336,-0.03128058835864067,0.00868547335267067,0.001632151543162763,-0.02985568903386593,-0.02989028953015804,XArbitraryCorrectedZVertical,-0.0182985495775938,0.0001326011552009732,0.7166856527328491,0.6971562504768372,0.02641350403428078,0.02532383054494858,-0.9993302822113037,28.15337944030762,30.48042678833008,-12.98540878295898,2,59547.35112575001,unknown,1,2017-10-22 00:11:52.671 -0700,null,0,0,0,0,null,192.168.1.111,0.0.0.0,5,1,0.73,0
2017-10-22 00:11:56.316 -0700,130,8F5CC02C-FFA6-461B-9E65-4628648E7CA4,my_iOS_device_1,1508656314.999682,37.77188893411101,-122.4193635677196,13.8161,1.41,264.375,4,30,-9999,1508656316.269917,42.79634094238281,5.108375549316406,10.9840087890625,331.0714721679688,317.5538635253906,16,59550.99101775001,0.0193634033203125,0.0045166015625,-1.03460693359375,59550.97274075,0.0897341476657839,-0.0004628573974557716,0.08058725458579775,59550.98345275001,1.599166984747509,0.02523656027786686,-0.01766805293442984,0.003981803543865681,0.0156932920217514,0.009494127705693245,-0.002158653922379017,-0.01485951617360115,-0.03833150863647461,XArbitraryCorrectedZVertical,-0.01520433835685253,0.002460441552102566,0.7169030904769897,0.6970027089118958,0.02522994391620159,0.01766713336110115,-0.9995255470275879,28.15634727478027,30.38919258117676,-13.1911735534668,2,59547.35112575001,unknown,1,2017-10-22 00:11:52.671 -0700,null,0,0,0,0,null,192.168.1.111,0.0.0.0,5,1,0.73,0
2017-10-22 00:11:56.376 -0700,131,8F5CC02C-FFA6-461B-9E65-4628648E7CA4,my_iOS_device_1,1508656314.999682,37.77188893411101,-122.4193635677196,13.8161,1.41,264.375,4,30,-9999,1508656316.269917,42.79634094238281,5.108375549316406,10.9840087890625,331.0714721679688,317.5538635253906,16,59551.04976275,0.02423095703125,0.0095977783203125,-1.033905029296875,59551.03698075,0.09101219867291292,-0.001655154617484247,0.0831265786851883,59551.04769175001,1.599706430546139,0.02396350914073746,-0.01430349837416395,-0.00187571020796895,-0.01081103645265102,0.007217867765575647,-0.001574119902215898,-0.009389680810272694,-0.03675106912851334,XArbitraryCorrectedZVertical,-0.0135765578597784,0.003219409845769405,0.7171242833137512,0.6968056559562683,0.02395876497030258,0.01430301088839769,-0.9996106028556824,28.15683937072754,30.30071830749512,-13.39212131500244,2,59547.35112575001,unknown,1,2017-10-22 00:11:52.671 -0700,null,0,0,0,0,null,192.168.1.111,0.0.0.0,5,1,0.73,0
2017-10-22 00:11:56.438 -0700,132,8F5CC02C-FFA6-461B-9E65-4628648E7CA4,my_iOS_device_1,1508656315.999649,37.77188009120317,-122.4193655793764,13.77753,0.89,273.8671875,4,30,-9999,1508656316.389349,42.86236572265625,5.068614959716797,11.14982604980469,331.0533752441406,317.5357666015625,16,59551.10851975001,0.027374267578125,0.007476806640625,-1.033981323242188,59551.10121975,0.09866266153638355,-0.003996339531772905,0.08457294147321033,59551.07979675,1.599987200379528,0.02405256499638967,-0.01302765543632546,0.004329380579292774,-0.002339103259146214,0.005995793268084526,0.001601818483322859,-0.004802800249308348,-0.03089166060090065,XArbitraryCorrectedZVertical,-0.01316457986831665,0.003706132993102074,0.717229962348938,0.6967023015022278,0.02404820546507835,0.01302728708833456,-0.9996259212493896,28.16585922241211,30.28066444396973,-13.41848373413086,2,59547.35112575001,unknown,1,2017-10-22 00:11:52.671 -0700,null,0,0,0,0,null,192.168.1.111,0.0.0.0,5,1,0.73,0
2017-10-22 00:11:56.512 -0700,133,8F5CC02C-FFA6-461B-9E65-4628648E7CA4,my_iOS_device_1,1508656315.999649,37.77188009120317,-122.4193655793764,13.77753,0.89,273.8671875,4,30,-9999,1508656316.508723,43.25856018066406,4.406028747558594,11.20085144042969,331.0028381347656,317.4852294921875,16,59551.16729875001,0.0333099365234375,0.00250244140625,-1.0465087890625,59551.16545975,0.08854717676793558,-0.006486661467106001,0.08563154800651683,59551.14403575,1.600449499187506,0.02448358399763837,-0.0110856830094721,0.001803812920115888,-0.003560727229341865,0.008452467620372772,0.004267923999577761,-0.008628792129456997,-0.0347697027027607,XArbitraryCorrectedZVertical,-0.01264381874352694,0.004549880046397448,0.7174006104469299,0.6965312361717224,0.02447963319718838,0.01108545623719692,-0.9996388554573059,28.18782424926758,30.23506927490234,-13.4750509262085,2,59547.35112575001,unknown,1,2017-10-22 00:11:52.671 -0700,null,0,0,0,0,null,192.168.1.111,0.0.0.0,5,1,0.73,0
2017-10-22 00:11:56.551 -0700,134,8F5CC02C-FFA6-461B-9E65-4628648E7CA4,my_iOS_device_1,1508656315.999649,37.77188009120317,-122.4193655793764,13.77753,0.89,273.8671875,4,30,-9999,1508656316.508723,43.25856018066406,4.406028747558594,11.20085144042969,331.0028381347656,317.4852294921875,16,59551.22603975001,0.03253173828125,-0.0009765625,-1.043182373046875,59551.19756375001,0.09223245908438724,0.0007600661751086146,0.08436947596592828,59551.20826975,1.601024615571315,0.02578405783959195,-0.008916633894803516,0.001978209707885981,-0.01317583024501801,0.008582991547882557,0.0051799057982862,-0.007421155460178852,-0.03705425933003426,XArbitraryCorrectedZVertical,-0.01235666032880545,0.005777370650321245,0.7176061272621155,0.6963155269622803,0.02578017674386501,0.008916515856981277,-0.9996278882026672,28.22213363647461,30.19332122802734,-13.4968376159668,2,59547.35112575001,unknown,1,2017-10-22 00:11:52.671 -0700,null,0,0,0,0,null,192.168.1.111,0.0.0.0,5,1,0.73,0
2017-10-22 00:11:56.614 -0700,135,8F5CC02C-FFA6-461B-9E65-4628648E7CA4,my_iOS_device_1,1508656315.999649,37.77188009120317,-122.4193655793764,13.77753,0.89,273.8671875,4,30,-9999,1508656316.579019,43.40382385253906,4.419269561767578,11.23908996582031,330.9830932617188,317.4654846191406,16,59551.28479375,0.018707275390625,0.010894775390625,-1.034011840820312,59551.26180375001,0.08873599488922219,-0.01610520037614518,0.08201843735560634,59551.27251475,1.601510603999647,0.02559790071319843,-0.007852677876980992,-0.004540262743830681,-0.00360865774564445,0.009563028812408447,-0.0006156786112114787,-0.00177959946449846,-0.03307327255606651,XArbitraryCorrectedZVertical,-0.01192096341401339,0.00609145499765873,0.7177827954292297,0.6961383819580078,0.0255943164229393,0.007852597162127495,-0.9996415972709656,28.23746871948242,30.16127395629883,-13.53634452819824,2,59547.35112575001,unknown,1,2017-10-22 00:11:52.671 -0700,null,0,0,0,0,null,192.168.1.111,0.0.0.0,5,1,0.73,0
2017-10-22 00:11:56.676 -0700,136,8F5CC02C-FFA6-461B-9E65-4628648E7CA4,my_iOS_device_1,1508656315.999649,37.77188009120317,-122.4193655793764,13.77753,0.89,273.8671875,4,30,-9999,1508656316.626269,43.31138610839844,4.538536071777344,10.97122192382812,330.9657287597656,317.4481201171875,16,59551.34356075001,0.0208740234375,0.0053253173828125,-1.030303955078125,59551.32604275001,0.09202846094488716,0.01158128863242758,0.08671865036348718,59551.33675475,1.602051768981214,0.02496071052881352,-0.008211972861033874,0.0005156862316653132,0.001475427998229861,0.0102441655471921,-0.004403689410537481,-0.001238614553585649,-0.03719518706202507,XArbitraryCorrectedZVertical,-0.01181888114660978,0.005737509578466415,0.7179728150367737,0.6959471106529236,0.02495727688074112,0.008211880922317505,-0.9996547698974609,28.24652290344238,30.1505184173584,-13.54143238067627,2,59547.35112575001,unknown,1,2017-10-22 00:11:52.671 -0700,null,0,0,0,0,null,192.168.1.111,0.0.0.0,5,1,0.73,0
2017-10-22 00:11:56.727 -0700,137,8F5CC02C-FFA6-461B-9E65-4628648E7CA4,my_iOS_device_1,1508656315.999649,37.77188009120317,-122.4193655793764,13.77753,0.89,273.8671875,4,30,-9999,1508656316.685911,43.12651062011719,4.697574615478516,11.32839965820312,330.9462890625,317.4286804199219,16,59551.40230175,0.02764892578125,-0.0037078857421875,-1.032058715820312,59551.39028275001,0.0897674371794099,-0.00407144067451314,0.08687444528725681,59551.40098975,1.6025785099909,0.02451018035444911,-0.007794625093626876,0.003246464068070054,-0.009325169958174229,0.01044613961130381,0.001753393793478608,-0.01508824620395899,-0.03966788575053215,XArbitraryCorrectedZVertical,-0.01151344366371632,0.005727542098611593,0.7181611061096191,0.695758044719696,0.02450698241591454,0.007794545963406563,-0.9996692538261414,28.25468254089355,30.12934303283691,-13.57148551940918,2,59547.35112575001,unknown,1,2017-10-22 00:11:52.671 -0700,null,0,0,0,0,null,192.168.1.111,0.0.0.0,5,1,0.73,0
2017-10-22 00:11:56.787 -0700,138,8F5CC02C-FFA6-461B-9E65-4628648E7CA4,my_iOS_device_1,1508656315.999649,37.77188009120317,-122.4193655793764,13.77753,0.89,273.8671875,4,30,-9999,1508656316.745586,42.83595275878906,4.777084350585938,11.58352661132812,330.9283142089844,317.4107055664062,16,59551.46105175,0.0308685302734375,0.0142059326171875,-0.99371337890625,59551.45449175,0.09495314445401218,-0.008837433761318944,0.08205945003639355,59551.43309875001,1.602811290357832,0.02488084932844462,-0.006827726316664622,-0.005822048056870699,0.002626807196065784,0.005099981091916561,0.004846418742090464,-0.00687344977632165,-0.01946733519434929,XArbitraryCorrectedZVertical,-0.01131093502044678,0.006202398799359798,0.7182453870773315,0.6956702470779419,0.02487770281732082,0.00682767340913415,-0.9996671676635742,28.26512908935547,30.11138153076172,-13.58959007263184,2,59551.40074775001,stationary,0,2017-10-22 00:11:56.720 -0700,null,0,0,0,0,null,192.168.1.111,0.0.0.0,5,1,0.73,0
2017-10-22 00:11:56.845 -0700,139,8F5CC02C-FFA6-461B-9E65-4628648E7CA4,my_iOS_device_1,1508656315.999649,37.77188009120317,-122.4193655793764,13.77753,0.89,273.8671875,4,30,-9999,1508656316.806273,42.99443054199219,4.724082946777344,11.45594787597656,330.9099731445312,317.3923645019531,16,59551.51982475,0.02569580078125,0.009613037109375,-1.044479370117188,59551.48661775,0.09348015005508936,0.001973136051639708,0.08438092755861562,59551.49733775001,1.603306971957793,0.02572597092637819,-0.006817419442928752,0.002142158104106784,-0.01774866506457329,0.008038116618990898,0.0009498268482275307,0.004641983658075333,-0.03030712902545929,XArbitraryCorrectedZVertical,-0.01161246187984943,0.006497185211628675,0.7184129953384399,0.6954895257949829,0.02572253532707691,0.00681736646220088,-0.9996458888053894,28.29478073120117,30.0946102142334,-13.56502342224121,2,59551.40074775001,stationary,0,2017-10-22 00:11:56.720 -0700,null,0,0,0,0,null,192.168.1.111,0.0.0.0,5,1,0.73,0
2017-10-22 00:11:56.917 -0700,140,8F5CC02C-FFA6-461B-9E65-4628648E7CA4,my_iOS_device_1,1508656315.999649,37.77188009120317,-122.4193655793764,13.77753,0.89,273.8671875,4,30,-9999,1508656316.894865,43.56231689453125,4.498802185058594,11.34114074707031,330.8880920410156,317.3704833984375,16,59551.57857175,0.0180206298828125,0.00262451171875,-1.034866333007812,59551.55086575,0.09625862602036903,-0.01123188189740919,0.08336732844773147,59551.56154675,1.603730408912328,0.02470370704142628,-0.005987196672684205,0.0006117481389082968,-0.002128575230017304,0.005305361468344927,-0.003506293287500739,-0.003179544350132346,-0.04042313620448112,XArbitraryCorrectedZVertical,-0.01095793675631285,0.006437625270336866,0.7185705900192261,0.6953378915786743,0.02470075152814388,0.005987160839140415,-0.9996769428253174,28.29547500610352,30.07196426391602,-13.61370754241943,2,59551.40074775001,stationary,0,2017-10-22 00:11:56.720 -0700,null,0,0,0,0,null,192.168.1.111,0.0.0.0,5,1,0.73,0
2017-10-22 00:11:56.963 -0700,141,8F5CC02C-FFA6-461B-9E65-4628648E7CA4,my_iOS_device_1,1508656315.999649,37.77188009120317,-122.4193655793764,13.77753,0.89,273.8671875,4,30,-9999,1508656316.954483,43.58872985839844,4.657833099365234,11.57077026367188,330.875,317.3573913574219,16,59551.63731775001,0.0227203369140625,0.0032501220703125,-1.02984619140625,59551.61508975,0.09467910517784303,0.005590774076403344,0.08560757955670611,59551.62578675,1.604192181155613,0.0238748066820783,-0.005542557926631417,-0.003269672393798828,0.0014447484863922,0.007669597398489714,-0.004966533277183771,-0.001743092318065464,-0.02767461352050304,XArbitraryCorrectedZVertical,-0.01050700433552265,0.006306780036538839,0.7187379002571106,0.6951730847358704,0.02387217245995998,0.005542529746890068,-0.9996996521949768,28.29572677612305,30.05117797851562,-13.65900135040283,2,59551.40074775001,stationary,0,2017-10-22 00:11:56.720 -0700,null,0,0,0,0,null,192.168.1.111,0.0.0.0,5,1,0.73,0
2017-10-22 00:11:57.021 -0700,142,8F5CC02C-FFA6-461B-9E65-4628648E7CA4,my_iOS_device_1,1508656315.999649,37.77188009120317,-122.4193655793764,13.77753,0.89,273.8671875,4,30,-9999,1508656317.014323,43.25856018066406,4.724086761474609,11.37942504882812,330.863037109375,317.3454284667969,16,59551.69604566667,0.0300750732421875,0.0048065185546875,-1.030014038085938,59551.67931475001,0.08866888322975221,-0.01370143117623967,0.08697671067311585,59551.69002575,1.604703077065991,0.0237672951826946,-0.004947759645130464,-0.001857715076766908,-0.005757804960012436,0.005300710909068584,0.004586062859743834,-3.892074346367735e-06,-0.02982042171061039,XArbitraryCorrectedZVertical,-0.01026329305022955,0.006480554584413767,0.718919038772583,0.6949878334999084,0.02376476675271988,0.004947739653289318,-0.9997053146362305,28.3089714050293,30.02944564819336,-13.6793384552002,2,59551.40074775001,stationary,0,2017-10-22 00:11:56.720 -0700,null,0,0,0,0,null,192.168.1.111,0.0.0.0,5,1,0.73,0
2017-10-22 00:11:57.080 -0700,143,8F5CC02C-FFA6-461B-9E65-4628648E7CA4,my_iOS_device_1,1508656315.999649,37.77188009120317,-122.4193655793764,13.77753,0.89,273.8671875,4,30,-9999,1508656317.073828,43.12648010253906,4.591556549072266,11.22636413574219,330.8541870117188,317.3365783691406,16,59551.75479166667,0.0273284912109375,0.0108642578125,-1.010665893554688,59551.74354466667,0.09271955124776272,-0.02569231398432143,0.08098379927211055,59551.72211166667,1.604999870825595,0.02392193388506174,-0.004933846286029575,0.0006621601642109454,-0.005736915860325098,0.009099388495087624,0.006445629056543112,0.004969128407537937,-0.02951886504888535,XArbitraryCorrectedZVertical,-0.01031501498073339,0.00653776153922081,0.7190214395523071,0.6948806047439575,0.0239193607121706,0.00493382615968585,-0.9997017383575439,28.32130241394043,30.02035713195801,-13.6737642288208,2,59551.40074775001,stationary,0,2017-10-22 00:11:56.720 -0700,null,0,0,0,0,null,192.168.1.111,0.0.0.0,5,1,0.73,0
2017-10-22 00:11:57.152 -0700,144,8F5CC02C-FFA6-461B-9E65-4628648E7CA4,my_iOS_device_1,1508656315.999649,37.77188009120317,-122.4193655793764,13.77753,0.89,273.8671875,4,30,-9999,1508656317.13357,43.04725646972656,4.220504760742188,11.30290222167969,330.8442687988281,317.32666015625,16,59551.81356966667,0.0189361572265625,-0.0049285888671875,-1.009140014648438,59551.80778066667,0.09477045160323275,0.0007813714638292484,0.08442486971660193,59551.78635066667,1.605499517074658,0.02408401737744387,-0.004875285701455207,-0.0006054500117897987,-0.005746358074247837,0.009072897955775261,0.005642717238515615,-0.002998435636982322,-0.04410986974835396,XArbitraryCorrectedZVertical,-0.01035459339618683,0.006612543482333422,0.7191944718360901,0.6947001814842224,0.0240814033895731,0.004875266458839178,-0.9996981024742126,28.33634948730469,30.00699234008789,-13.67192649841309,2,59551.40074775001,stationary,0,2017-10-22 00:11:56.720 -0700,null,0,0,0,0,null,192.168.1.111,0.0.0.0,5,1,0.73,0
2017-10-22 00:11:57.197 -0700,145,8F5CC02C-FFA6-461B-9E65-4628648E7CA4,my_iOS_device_1,1508656315.999649,37.77188009120317,-122.4193655793764,13.77753,0.89,273.8671875,4,30,-9999,1508656317.193144,42.94161987304688,4.379539489746094,11.22636413574219,330.8333129882812,317.3157043457031,16,59551.87231466667,0.0183258056640625,0.000335693359375,-1.031280517578125,59551.83987766667,0.08839191447638396,0.001929992841980424,0.08676552199867257,59551.85059066667,1.606065355784481,0.02374273413466602,-0.003835846794865744,-0.0006326232687570155,-0.003341242438182235,0.006545702461153269,-0.004132785834372044,-0.005987326614558697,-0.0362846851348877,XArbitraryCorrectedZVertical,-0.009872782044112682,0.006865005940198898,0.7193978428840637,0.6944941282272339,0.02374032884836197,0.003835837356746197,-0.9997107982635498,28.35176086425781,29.97426795959473,-13.71170997619629,2,59551.40074775001,stationary,0,2017-10-22 00:11:56.720 -0700,null,0,0,0,0,null,192.168.1.111,0.0.0.0,5,1,0.73,0
2017-10-22 00:11:57.256 -0700,146,8F5CC02C-FFA6-461B-9E65-4628648E7CA4,my_iOS_device_1,1508656315.999649,37.77188009120317,-122.4193655793764,13.77753,0.89,273.8671875,4,30,-9999,1508656317.252809,43.10009765625,4.67108154296875,10.84367370605469,330.8213806152344,317.3037719726562,16,59551.93106066667,0.02801513671875,0.0076141357421875,-1.028823852539062,59551.90411866667,0.09229637495054914,-0.002847185521403714,0.08441821181387674,59551.91482966667,1.606548876252048,0.02273388948341873,-0.00399729122605856,-0.002000364940613508,0.002658314537256956,0.00519066397100687,-0.001934020430780947,0.004166170954704285,-0.02860196121037006,XArbitraryCorrectedZVertical,-0.009567519649863243,0.006454299669712782,0.7195698618888855,0.6943241357803345,0.02273174934089184,0.003997280728071928,-0.9997336268424988,28.35317802429199,29.96099472045898,-13.73777008056641,2,59551.40074775001,stationary,0,2017-10-22 00:11:56.720 -0700,null,0,0,0,0,null,192.168.1.111,0.0.0.0,5,1,0.73,0
2017-10-22 00:11:57.315 -0700,147,8F5CC02C-FFA6-461B-9E65-4628648E7CA4,my_iOS_device_1,1508656315.999649,37.77188009120317,-122.4193655793764,13.77753,0.89,273.8671875,4,30,-9999,1508656317.312548,43.21894836425781,4.44580078125,11.08604431152344,330.8092346191406,317.2916259765625,16,59551.98980766667,0.0351409912109375,0.01068115234375,-1.030487060546875,59551.96835766667,0.08981324355015925,-0.005272792642247883,0.08189992668709781,59551.97906966667,1.606958768915147,0.02336274062662768,-0.004456081180341082,0.00195840559899807,-0.006928004324436188,0.009147644974291325,0.01558004692196846,0.005904651712626219,-0.03644615039229393,XArbitraryCorrectedZVertical,-0.009954369626939297,0.006505500059574842,0.7197068929672241,0.694176197052002,0.02336038276553154,0.004456066526472569,-0.9997171759605408,28.36687088012695,29.95638847351074,-13.71952152252197,2,59551.40074775001,stationary,0,2017-10-22 00:11:56.720 -0700,null,0,0,0,0,null,192.168.1.111,0.0.0.0,5,1,0.73,0
