8.2650000000E+0,5.0827382560E-1
8.2670000000E+0,5.0916165515E-1
8.2690000000E+0,5.0645213092E-1
8.2710000000E+0,5.0208203663E-1
8.2730000000E+0,4.9972106770E-1
8.2750000000E+0,4.9329581241E-1
8.2770000000E+0,4.7277708505E-1
8.2790000000E+0,4.2466329929E-1
8.2810000000E+0,3.4632055898E-1
8.2830000000E+0,2.5271043495E-1
8.2850000000E+0,1.5321761436E-1
8.2870000000E+0,7.8015153200E-2
8.2890000000E+0,3.6980980595E-2
8.2910000000E+0,1.7419133115E-2
8.2930000000E+0,7.7582307648E-3
8.2950000000E+0,6.6796820996E-3
8.2970000000E+0,5.2032542040E-3
8.2990000000E+0,5.2657311060E-3
8.3010000000E+0,6.5251339647E-3
8.3030000000E+0,4.3910544439E-3
