8.2600000000E+0,5.0917480817E-1
8.2620000000E+0,5.0787923470E-1
8.2640000000E+0,5.0416021540E-1
8.2660000000E+0,4.9953692527E-1
8.2680000000E+0,4.9202325672E-1
8.2700000000E+0,4.8235577943E-1
8.2720000000E+0,4.5908149209E-1
8.2740000000E+0,4.1719895435E-1
8.2760000000E+0,3.5361720297E-1
8.2780000000E+0,2.7616557837E-1
8.2800000000E+0,1.9649766580E-1
8.2820000000E+0,1.2629664604E-1
8.2840000000E+0,7.4019919645E-2
8.2860000000E+0,3.8394931572E-2
8.2880000000E+0,2.1693868663E-2
8.2900000000E+0,1.1697563990E-2
8.2920000000E+0,8.2711990276E-3
8.2940000000E+0,6.4527922857E-3
8.2960000000E+0,5.7523933040E-3
8.2980000000E+0,5.9431122792E-3
