8.2650000000E+0,5.0791540554E-1
8.2670000000E+0,5.0730707789E-1
8.2690000000E+0,5.0147370898E-1
8.2710000000E+0,4.9571925824E-1
8.2730000000E+0,4.8239195027E-1
8.2750000000E+0,4.5520134810E-1
8.2770000000E+0,4.0247084815E-1
8.2790000000E+0,3.2496990114E-1
8.2810000000E+0,2.3363525087E-1
8.2830000000E+0,1.5130713646E-1
8.2850000000E+0,7.9412662881E-2
8.2870000000E+0,3.8128582671E-2
8.2890000000E+0,2.0838921554E-2
8.2910000000E+0,1.1796211738E-2
8.2930000000E+0,6.8276537163E-3
8.2950000000E+0,6.3409915141E-3
8.2970000000E+0,5.1276242673E-3
8.2990000000E+0,5.3808201412E-3
8.3010000000E+0,4.4370900630E-3
8.3030000000E+0,4.8810049073E-3
