8.2650000000E+0,5.1143384111E-1
8.2670000000E+0,5.0826067258E-1
8.2690000000E+0,5.0601808093E-1
8.2710000000E+0,5.0318689117E-1
8.2730000000E+0,4.9849125937E-1
8.2750000000E+0,4.9346022528E-1
8.2770000000E+0,4.7162948315E-1
8.2790000000E+0,4.2514667316E-1
8.2810000000E+0,3.4775423936E-1
8.2830000000E+0,2.5470311923E-1
8.2850000000E+0,1.5475980736E-1
8.2870000000E+0,7.9859865977E-2
8.2890000000E+0,3.7783315570E-2
8.2910000000E+0,1.5515231670E-2
8.2930000000E+0,9.0505162072E-3
8.2950000000E+0,6.3146854497E-3
8.2970000000E+0,6.1371195086E-3
8.2990000000E+0,5.3150549804E-3
8.3010000000E+0,5.7655463433E-3
8.3030000000E+0,4.6245207740E-3
