8.2700000000E+0,5.0430489874E-1
8.2720000000E+0,5.0345981654E-1
8.2740000000E+0,5.0391688434E-1
8.2760000000E+0,4.9983286846E-1
8.2780000000E+0,4.9403895862E-1
8.2800000000E+0,4.8578214384E-1
8.2820000000E+0,4.7927468207E-1
8.2840000000E+0,4.6131750727E-1
8.2860000000E+0,4.2236480717E-1
8.2880000000E+0,3.5887512713E-1
8.2900000000E+0,2.7789520201E-1
8.2920000000E+0,1.8959890061E-1
8.2940000000E+0,1.2107489231E-1
8.2960000000E+0,7.3122225198E-2
8.2980000000E+0,4.1594406709E-2
8.3000000000E+0,2.0585725677E-2
8.3020000000E+0,1.2397962975E-2
8.3040000000E+0,7.7187716694E-3
8.3060000000E+0,5.5781156313E-3
8.3080000000E+0,4.8875814236E-3
