8.2750000000E+0,5.0124681921E-1
8.2770000000E+0,4.9672546506E-1
8.2790000000E+0,4.9008647301E-1
8.2810000000E+0,4.8061300291E-1
8.2830000000E+0,4.6982422972E-1
8.2850000000E+0,4.5144286961E-1
8.2870000000E+0,4.1756395096E-1
8.2890000000E+0,3.6032853706E-1
8.2910000000E+0,2.8492220905E-1
8.2930000000E+0,2.0860503155E-1
8.2950000000E+0,1.4099187111E-1
8.2970000000E+0,8.7998304673E-2
8.2990000000E+0,5.2560747441E-2
8.3010000000E+0,2.9385104378E-2
8.3030000000E+0,1.4966092563E-2
8.3050000000E+0,9.1688934992E-3
8.3070000000E+0,6.8210772010E-3
8.3090000000E+0,7.0216609439E-3
8.3110000000E+0,3.3355235883E-3
8.3130000000E+0,3.5295308201E-3
