8.2650000000E+0,5.1054929984E-1
8.2670000000E+0,5.0965160552E-1
8.2690000000E+0,5.0440354647E-1
8.2710000000E+0,5.0288437148E-1
8.2730000000E+0,4.9932318854E-1
8.2750000000E+0,4.9210546316E-1
8.2770000000E+0,4.6905806570E-1
8.2790000000E+0,4.1620590054E-1
8.2810000000E+0,3.3749158683E-1
8.2830000000E+0,2.4231954000E-1
8.2850000000E+0,1.4535867774E-1
8.2870000000E+0,7.5371393716E-2
8.2890000000E+0,3.4721947279E-2
8.2910000000E+0,1.4827985722E-2
8.2930000000E+0,8.2218751607E-3
8.2950000000E+0,6.7816181040E-3
8.2970000000E+0,7.4228284349E-3
8.2990000000E+0,4.6837094197E-3
8.3010000000E+0,5.9299592495E-3
8.3030000000E+0,3.9471395971E-3
