8.2750000000E+0,5.0060232073E-1
8.2770000000E+0,4.9697208437E-1
8.2790000000E+0,4.8838973210E-1
8.2810000000E+0,4.7944238321E-1
8.2830000000E+0,4.7067917670E-1
8.2850000000E+0,4.5082467719E-1
8.2870000000E+0,4.1254935798E-1
8.2890000000E+0,3.5497854169E-1
8.2910000000E+0,2.8079215719E-1
8.2930000000E+0,2.0486957053E-1
8.2950000000E+0,1.3874927915E-1
8.2970000000E+0,8.4858018227E-2
8.2990000000E+0,5.0564774780E-2
8.3010000000E+0,2.8658399340E-2
8.3030000000E+0,1.4249252295E-2
8.3050000000E+0,8.2679107735E-3
8.3070000000E+0,5.8477527966E-3
8.3090000000E+0,5.4663148537E-3
8.3110000000E+0,5.5419447912E-3
8.3130000000E+0,4.9697878767E-3
