8.2650000000E+0,5.0959241689E-1
8.2670000000E+0,5.0966475855E-1
8.2690000000E+0,5.0607726956E-1
8.2710000000E+0,5.0356504079E-1
8.2730000000E+0,5.0242072716E-1
8.2750000000E+0,5.0173676959E-1
8.2770000000E+0,4.9456507983E-1
8.2790000000E+0,4.7611795478E-1
8.2810000000E+0,4.3191719570E-1
8.2830000000E+0,3.6022331282E-1
8.2850000000E+0,2.5359497632E-1
8.2870000000E+0,1.5905098403E-1
8.2890000000E+0,8.2263582620E-2
8.2910000000E+0,3.7753721247E-2
8.2930000000E+0,1.7790706285E-2
8.2950000000E+0,9.8002390586E-3
8.2970000000E+0,6.8572480393E-3
8.2990000000E+0,7.4294049535E-3
8.3010000000E+0,5.5649625961E-3
8.3030000000E+0,5.2361367839E-3
