8.2600000000E+0,5.0811927749E-1
8.2620000000E+0,5.0379850708E-1
8.2640000000E+0,5.0001372262E-1
8.2660000000E+0,4.9330238892E-1
8.2680000000E+0,4.8428927489E-1
8.2700000000E+0,4.7040953958E-1
8.2720000000E+0,4.4478743615E-1
8.2740000000E+0,4.0166193675E-1
8.2760000000E+0,3.3662019851E-1
8.2780000000E+0,2.6177616193E-1
8.2800000000E+0,1.8503479856E-1
8.2820000000E+0,1.1994701980E-1
8.2840000000E+0,7.2658580807E-2
8.2860000000E+0,3.8888170292E-2
8.2880000000E+0,2.2177242606E-2
8.2900000000E+0,1.2710347490E-2
8.2920000000E+0,1.0036993641E-2
8.2940000000E+0,6.3672975766E-3
8.2960000000E+0,6.3936036414E-3
8.2980000000E+0,6.5777460961E-3
