8.2700000000E+0,5.0514011616E-1
8.2720000000E+0,5.0454165329E-1
8.2740000000E+0,5.0163483360E-1
8.2760000000E+0,5.0064835632E-1
8.2780000000E+0,4.9493665294E-1
8.2800000000E+0,4.8963598173E-1
8.2820000000E+0,4.7821586312E-1
8.2840000000E+0,4.4859523850E-1
8.2860000000E+0,3.8445777238E-1
8.2880000000E+0,2.9674678426E-1
8.2900000000E+0,2.0365949160E-1
8.2920000000E+0,1.1999963193E-1
8.2940000000E+0,6.7459844801E-2
8.2960000000E+0,3.5376310646E-2
8.2980000000E+0,1.7087019049E-2
8.3000000000E+0,1.0122488355E-2
8.3020000000E+0,6.7914828790E-3
8.3040000000E+0,5.1506420740E-3
8.3060000000E+0,4.9171757482E-3
8.3080000000E+0,5.0454178144E-3
