8.2750000000E+0,5.0007619952E-1
8.2770000000E+0,4.9665969991E-1
8.2790000000E+0,4.9090196090E-1
8.2810000000E+0,4.7867293093E-1
8.2830000000E+0,4.6964995207E-1
8.2850000000E+0,4.5042022149E-1
8.2870000000E+0,4.1480510276E-1
8.2890000000E+0,3.5772094866E-1
8.2910000000E+0,2.8404424420E-1
8.2930000000E+0,2.0643478131E-1
8.2950000000E+0,1.4022241874E-1
8.2970000000E+0,8.3506544166E-2
8.2990000000E+0,5.2139850405E-2
8.3010000000E+0,2.8770200113E-2
8.3030000000E+0,1.6274819290E-2
8.3050000000E+0,9.4155128594E-3
8.3070000000E+0,6.9295897182E-3
8.3090000000E+0,4.7330332900E-3
8.3110000000E+0,4.6541150960E-3
8.3130000000E+0,4.3943427062E-3
