8.2600000000E+0,5.0738599606E-1
8.2620000000E+0,5.0477511957E-1
8.2640000000E+0,4.9898449800E-1
8.2660000000E+0,4.9496624725E-1
8.2680000000E+0,4.8491733209E-1
8.2700000000E+0,4.7151768239E-1
8.2720000000E+0,4.4621453997E-1
8.2740000000E+0,4.0057681171E-1
8.2760000000E+0,3.3890224941E-1
8.2780000000E+0,2.5967496514E-1
8.2800000000E+0,1.8361755937E-1
8.2820000000E+0,1.1795433544E-1
8.2840000000E+0,6.9906308803E-2
8.2860000000E+0,4.0140996625E-2
8.2880000000E+0,2.1473555368E-2
8.2900000000E+0,1.3312098727E-2
8.2920000000E+0,7.5642235342E-3
8.2940000000E+0,7.6003943709E-3
8.2960000000E+0,6.7947711328E-3
8.2980000000E+0,7.3636397881E-3
