8.2650000000E+0,5.0947732787E-1
8.2670000000E+0,5.1013497939E-1
8.2690000000E+0,5.0975354150E-1
8.2710000000E+0,5.0510394533E-1
8.2730000000E+0,5.0199654193E-1
8.2750000000E+0,4.9976710330E-1
8.2770000000E+0,4.8951431620E-1
8.2790000000E+0,4.6123530084E-1
8.2810000000E+0,4.0476605202E-1
8.2830000000E+0,3.2017233300E-1
8.2850000000E+0,2.1328093433E-1
8.2870000000E+0,1.2547786980E-1
8.2890000000E+0,6.0347342579E-2
8.2910000000E+0,2.7201700992E-2
8.2930000000E+0,1.1487115475E-2
8.2950000000E+0,8.4520532285E-3
8.2970000000E+0,6.6336464856E-3
8.2990000000E+0,4.4699726406E-3
8.3010000000E+0,3.9570043725E-3
8.3030000000E+0,5.1769481398E-3
