8.2650000000E+0,5.0829026690E-1
8.2670000000E+0,5.0842179720E-1
8.2690000000E+0,5.0346639306E-1
8.2710000000E+0,5.0084565179E-1
8.2730000000E+0,4.9645253968E-1
8.2750000000E+0,4.8458521808E-1
8.2770000000E+0,4.5373807345E-1
8.2790000000E+0,3.9616068161E-1
8.2810000000E+0,3.1024837092E-1
8.2830000000E+0,2.1490204549E-1
8.2850000000E+0,1.2552719367E-1
8.2870000000E+0,6.3333080917E-2
8.2890000000E+0,2.7918541265E-2
8.2910000000E+0,1.4032227258E-2
8.2930000000E+0,8.1002096107E-3
8.2950000000E+0,6.9263014590E-3
8.2970000000E+0,5.1868129131E-3
8.2990000000E+0,4.6508268390E-3
8.3010000000E+0,6.0384717662E-3
8.3030000000E+0,4.8185280012E-3
