8.2550000000E+0,5.0876706423E-1
8.2570000000E+0,5.0965160552E-1
8.2590000000E+0,5.0494610896E-1
8.2610000000E+0,5.0318689117E-1
8.2630000000E+0,4.9637033323E-1
8.2650000000E+0,4.8929071467E-1
8.2670000000E+0,4.7906752184E-1
8.2690000000E+0,4.6031787696E-1
8.2710000000E+0,4.3145355137E-1
8.2730000000E+0,3.8680230014E-1
8.2750000000E+0,3.2367761582E-1
8.2770000000E+0,2.4854750045E-1
8.2790000000E+0,1.7732712187E-1
8.2810000000E+0,1.1667849132E-1
8.2830000000E+0,7.2201512936E-2
8.2850000000E+0,4.2564442841E-2
8.2870000000E+0,2.4607265346E-2
8.2890000000E+0,1.4275558358E-2
8.2910000000E+0,9.9843815134E-3
8.2930000000E+0,7.5379174669E-3
