8.2650000000E+0,5.0712951198E-1
8.2670000000E+0,5.0443971730E-1
8.2690000000E+0,5.0196694761E-1
8.2710000000E+0,4.9334184800E-1
8.2730000000E+0,4.8449314686E-1
8.2750000000E+0,4.5825613943E-1
8.2770000000E+0,4.0559798122E-1
8.2790000000E+0,3.3030674355E-1
8.2810000000E+0,2.3679197846E-1
8.2830000000E+0,1.5409557924E-1
8.2850000000E+0,8.0385987266E-2
8.2870000000E+0,4.0801936504E-2
8.2890000000E+0,1.9283575465E-2
8.2910000000E+0,1.0724239590E-2
8.2930000000E+0,6.0943721534E-3
8.2950000000E+0,6.6336464833E-3
8.2970000000E+0,4.8842931645E-3
8.2990000000E+0,6.0088774434E-3
8.3010000000E+0,5.2131189759E-3
8.3030000000E+0,6.7388707466E-3
