8.2750000000E+0,5.0020115330E-1
8.2770000000E+0,4.9764288891E-1
8.2790000000E+0,4.8896846543E-1
8.2810000000E+0,4.8042886049E-1
8.2830000000E+0,4.7089620171E-1
8.2850000000E+0,4.5371505565E-1
8.2870000000E+0,4.1718580132E-1
8.2890000000E+0,3.5829639377E-1
8.2910000000E+0,2.8573112048E-1
8.2930000000E+0,2.0747387082E-1
8.2950000000E+0,1.4127137304E-1
8.2970000000E+0,8.8590191120E-2
8.2990000000E+0,5.3491324475E-2
8.3010000000E+0,3.0203880645E-2
8.3030000000E+0,1.5804598380E-2
8.3050000000E+0,8.5770070348E-3
8.3070000000E+0,7.0315257188E-3
8.3090000000E+0,5.5748273703E-3
8.3110000000E+0,4.0260577953E-3
8.3130000000E+0,4.1904706995E-3
