8.2600000000E+0,5.0948390438E-1
8.2620000000E+0,5.0759973281E-1
8.2640000000E+0,5.0347954609E-1
8.2660000000E+0,4.9992165141E-1
8.2680000000E+0,4.9106308551E-1
8.2700000000E+0,4.7942594192E-1
8.2720000000E+0,4.5919000459E-1
8.2740000000E+0,4.2039185256E-1
8.2760000000E+0,3.5690217248E-1
8.2780000000E+0,2.8012135258E-1
8.2800000000E+0,1.9904935396E-1
8.2820000000E+0,1.2827617737E-1
8.2840000000E+0,7.2842723259E-2
8.2860000000E+0,3.9266319971E-2
8.2880000000E+0,2.0388430193E-2
8.2900000000E+0,1.1861976897E-2
8.2920000000E+0,8.7414199416E-3
8.2940000000E+0,6.9460310065E-3
8.2960000000E+0,6.1568490574E-3
8.2980000000E+0,4.3976309597E-3
