8.2650000000E+0,5.0977984756E-1
8.2670000000E+0,5.0945759832E-1
8.2690000000E+0,5.0749450856E-1
8.2710000000E+0,5.0480142563E-1
8.2730000000E+0,5.0164798664E-1
8.2750000000E+0,4.9610727263E-1
8.2770000000E+0,4.8860018059E-1
8.2790000000E+0,4.5973256710E-1
8.2810000000E+0,4.0360858531E-1
8.2830000000E+0,3.2053732961E-1
8.2850000000E+0,2.1720053779E-1
8.2870000000E+0,1.2416256659E-1
8.2890000000E+0,6.1406161679E-2
8.2910000000E+0,2.5745002656E-2
8.2930000000E+0,1.2601834976E-2
8.2950000000E+0,6.8934188771E-3
8.2970000000E+0,4.9138874896E-3
8.2990000000E+0,5.4531618203E-3
8.3010000000E+0,4.7264567771E-3
8.3030000000E+0,5.0289765228E-3
