Memory Length,4000,
Trigger Level,0.00000e+00,
Source,CH1,
Probe,5.0X,
Vertical Units,V,
Vertical Scale,1.00000e+01,
Vertical Position,3.20000e+00,
Horizontal Units,S,
Horizontal Scale,5.00000e-05,
Horizontal Position,0.0000000e+00,
Horizontal Mode,Main,
Sampling Period,2.00000e-07,
Firmware,V1.12,
Time, ,
Mode,Fast,
Waveform Data,
-5,
-5,
-4,
-4,
-4,
-3,
-3,
-2,
-1,
0,
1,
3,
4,
7,
7,
9,
8,
7,
7,
5,
5,
4,
4,
1,
0,
-2,
-3,
-4,
-5,
-5,
-5,
-6,
-6,
-6,
-6,
-5,
-6,
-6,
-5,
-6,
-6,
-6,
-6,
-5,
-6,
-5,
-6,
-5,
-5,
-3,
-2,
-2,
-1,
-1,
-1,
-2,
-2,
-2,
-3,
-3,
-4,
-4,
-4,
-4,
-4,
-5,
-5,
-5,
-6,
-5,
-5,
-2,
-1,
1,
3,
4,
8,
9,
10,
9,
10,
11,
11,
12,
13,
13,
14,
13,
12,
11,
8,
5,
3,
1,
-1,
-2,
-2,
-5,
-6,
-6,
-6,
-3,
-3,
-2,
0,
2,
4,
8,
9,
8,
10,
10,
7,
6,
4,
1,
-2,
-3,
-4,
-4,
-4,
-3,
-4,
-4,
-3,
-3,
-3,
-3,
-3,
-3,
-4,
-3,
-4,
-5,
-4,
-5,
-6,
-6,
-5,
-6,
-6,
-5,
-6,
-6,
-6,
-6,
-6,
-6,
-6,
-6,
-6,
-6,
-6,
-6,
-5,
-5,
-4,
-3,
-3,
-2,
0,
3,
4,
6,
7,
9,
11,
12,
13,
13,
12,
10,
7,
4,
2,
0,
-2,
-3,
-3,
-4,
-4,
-5,
-5,
-5,
-6,
-6,
-6,
-6,
-6,
-6,
-3,
-3,
-3,
-2,
-1,
-1,
0,
1,
2,
2,
2,
3,
2,
1,
1,
-1,
0,
-1,
-1,
-1,
0,
1,
1,
-1,
1,
2,
2,
5,
7,
8,
8,
7,
7,
7,
7,
6,
5,
2,
1,
-1,
-2,
-3,
-3,
-3,
-3,
-3,
-3,
-3,
-3,
-3,
-3,
-1,
1,
2,
4,
7,
8,
9,
9,
10,
10,
9,
8,
6,
6,
4,
4,
2,
1,
1,
0,
1,
3,
4,
7,
7,
7,
6,
4,
2,
1,
-2,
-2,
-3,
-3,
-5,
-4,
-5,
-5,
-6,
-5,
-6,
-6,
-7,
-6,
-6,
-6,
-6,
-6,
-6,
-6,
-6,
-6,
-6,
-5,
-5,
-5,
-3,
-3,
-3,
-4,
-3,
-2,
-2,
-2,
-2,
-2,
-1,
1,
2,
3,
5,
5,
8,
8,
7,
7,
9,
9,
10,
10,
8,
5,
3,
2,
1,
-1,
-2,
-3,
-4,
-5,
-5,
-5,
-5,
-5,
-5,
-4,
-3,
-2,
-2,
0,
0,
-1,
-2,
-1,
-2,
-2,
-3,
-3,
-2,
-2,
-1,
-1,
1,
1,
1,
1,
-1,
-1,
-2,
-1,
1,
1,
3,
5,
8,
8,
5,
7,
7,
5,
5,
3,
1,
1,
1,
1,
2,
3,
4,
4,
4,
5,
7,
7,
6,
8,
9,
8,
8,
4,
3,
1,
-2,
-2,
-2,
-2,
-2,
-3,
-2,
-3,
-4,
-5,
-5,
-5,
-5,
-5,
-6,
-5,
-6,
-5,
-4,
-5,
-3,
-3,
-3,
-2,
-2,
-1,
0,
0,
0,
-2,
-3,
-4,
-5,
-5,
-5,
-6,
-6,
-6,
-5,
-6,
-6,
-6,
-6,
-6,
-6,
-6,
-7,
-6,
-6,
-6,
-5,
-6,
-6,
-4,
-3,
-3,
-3,
-2,
-2,
-1,
0,
1,
0,
-1,
-2,
-3,
-3,
-5,
-6,
-6,
-5,
-5,
-5,
-5,
-5,
-4,
-5,
-5,
-4,
-5,
-6,
-5,
-6,
-5,
-6,
-6,
-7,
-5,
-6,
-6,
-5,
-5,
-5,
-4,
-4,
-3,
-3,
-2,
-1,
-1,
-1,
1,
2,
2,
1,
-1,
-1,
-3,
-3,
-4,
-4,
-5,
-5,
-5,
-5,
-5,
-4,
-5,
-6,
-6,
-5,
-4,
-3,
-2,
2,
3,
3,
7,
9,
9,
8,
8,
8,
8,
5,
3,
1,
0,
-1,
-2,
-3,
-3,
-4,
-5,
-6,
-5,
-4,
-4,
-4,
-5,
-5,
-5,
-5,
-5,
-6,
-5,
-4,
-2,
4,
7,
13,
16,
20,
25,
28,
31,
29,
27,
25,
20,
20,
18,
20,
22,
22,
22,
22,
20,
17,
11,
4,
2,
-1,
-4,
-5,
-5,
-5,
-5,
-6,
-6,
-5,
-6,
-5,
-5,
-5,
-5,
-6,
-6,
-6,
-4,
-1,
0,
3,
8,
11,
15,
17,
20,
22,
22,
27,
29,
30,
31,
36,
37,
34,
31,
30,
29,
27,
26,
26,
23,
18,
13,
9,
7,
7,
5,
5,
5,
4,
6,
5,
5,
5,
4,
2,
1,
-1,
0,
-1,
-1,
-2,
-2,
-2,
-3,
-3,
-3,
-3,
-3,
-3,
-3,
-3,
-2,
-2,
-1,
0,
-1,
1,
1,
0,
-3,
-3,
-5,
-6,
-6,
-6,
-5,
-4,
-3,
-2,
-2,
-2,
-2,
-2,
-2,
-3,
-4,
-4,
-4,
-4,
-4,
-5,
-5,
-4,
-3,
-3,
-4,
-3,
-5,
-4,
-6,
-6,
-6,
-6,
-6,
-6,
-5,
-4,
-2,
0,
1,
1,
2,
3,
4,
4,
4,
7,
5,
4,
4,
2,
-1,
-2,
-2,
-3,
-4,
-3,
-2,
-2,
-1,
0,
1,
1,
1,
2,
4,
2,
2,
2,
1,
1,
1,
0,
0,
-1,
-2,
-3,
-2,
-2,
0,
3,
7,
8,
10,
12,
11,
10,
9,
9,
8,
6,
3,
3,
1,
-1,
-3,
-5,
-5,
-6,
-6,
-5,
-3,
-2,
4,
13,
18,
25,
28,
34,
34,
35,
34,
30,
28,
28,
26,
26,
26,
25,
23,
25,
26,
26,
25,
23,
19,
15,
12,
9,
7,
4,
2,
-1,
-3,
-5,
-6,
-6,
-6,
-6,
-6,
-5,
-5,
-4,
-5,
-5,
-6,
-6,
-6,
-6,
-5,
-5,
-4,
-3,
-3,
-2,
-2,
-1,
-1,
2,
2,
4,
7,
8,
11,
12,
13,
12,
13,
12,
9,
7,
2,
-1,
-3,
-4,
-6,
-6,
-6,
-5,
-6,
-6,
-6,
-6,
-5,
-5,
-3,
-2,
-1,
1,
1,
1,
2,
1,
1,
1,
2,
5,
5,
8,
9,
8,
9,
8,
6,
4,
1,
-2,
-3,
-4,
-5,
-6,
-6,
-5,
-3,
0,
5,
11,
17,
22,
27,
36,
39,
40,
42,
41,
41,
38,
36,
30,
25,
18,
13,
10,
8,
4,
2,
-1,
-1,
-3,
-3,
-3,
-4,
-4,
-3,
-4,
-5,
-5,
-6,
-5,
-5,
-5,
-3,
-3,
1,
5,
8,
10,
10,
9,
6,
4,
3,
3,
3,
4,
4,
3,
3,
3,
4,
4,
4,
4,
4,
4,
4,
4,
2,
-1,
-3,
-4,
-5,
-6,
-6,
-6,
-6,
-5,
-5,
-4,
-4,
-5,
-5,
-4,
-4,
-5,
-4,
-4,
-3,
-2,
-4,
-4,
-5,
-5,
-5,
-6,
-5,
-5,
-3,
-3,
-3,
-4,
-4,
-4,
-5,
-5,
-4,
-5,
-5,
-5,
-5,
-6,
-6,
-5,
-5,
-6,
-5,
-4,
-4,
-3,
-1,
2,
4,
7,
11,
13,
13,
15,
14,
15,
16,
14,
13,
13,
11,
10,
10,
11,
10,
9,
10,
9,
8,
9,
8,
9,
9,
9,
7,
5,
4,
3,
1,
0,
-2,
-4,
-4,
-6,
-5,
-5,
-6,
-5,
-4,
-4,
-3,
-2,
-1,
0,
0,
1,
0,
-2,
-3,
-3,
-4,
-3,
-3,
-2,
-2,
-2,
-2,
-2,
-3,
-3,
-3,
-2,
-1,
-1,
-1,
-1,
-2,
-4,
-5,
-5,
-5,
-5,
-5,
-6,
-6,
-6,
-6,
-6,
-5,
-6,
-5,
-6,
-6,
-6,
-5,
-6,
-5,
-5,
-3,
-2,
0,
2,
4,
7,
8,
10,
11,
11,
11,
9,
9,
6,
5,
4,
2,
1,
0,
-2,
-2,
-3,
-3,
-3,
-3,
-2,
-3,
-2,
-2,
-3,
-3,
-3,
-2,
-1,
0,
0,
1,
1,
2,
2,
1,
-1,
0,
1,
0,
0,
1,
1,
3,
4,
5,
4,
4,
3,
1,
1,
-2,
-3,
-4,
-5,
-6,
-6,
-5,
-3,
-3,
-2,
-1,
-1,
1,
0,
0,
0,
-1,
-1,
-1,
0,
0,
-2,
-3,
-4,
-4,
-4,
-5,
-5,
